cells	labels
HNSCC6_p14_hnscc6_p14_E01	malignant
HNSCC6_p14_hnscc6_p14_E08	Fibroblast
HNSCC6_p14_hnscc6_p14_H01	malignant
HNSCC6_p14_hnscc6_p14_H07	malignant
HNSCC6_p14_hnscc6_p14_F09	Endothelial
HNSCC6_p14_hnscc6_p14_E03	malignant
HNSCC6_p14_hnscc6_p14_E09	malignant
HNSCC6_p14_hnscc6_p14_G09	malignant
HNSCC5_p9_HNSCC5_P9_B10	malignant
HNSCC5_p9_HNSCC5_P9_G01	Fibroblast
HNSCC5_p9_HNSCC5_P9_F07	Fibroblast
HNSCC5_p9_HNSCC5_P9_D01	Fibroblast
HNSCC5_p9_HNSCC5_P9_D08	malignant
HNSCC5_p9_HNSCC5_P9_A10	Fibroblast
HNSCC5_p9_HNSCC5_P9_D03	malignant
HNSCC5_p9_HNSCC5_P9_F06	Fibroblast
HNSCC5_p9_HNSCC5_P9_B11	malignant
HNSCC5_p9_HNSCC5_P9_H03	malignant
HNSCC5_p9_HNSCC5_P9_H10	malignant
HNSCC5_p9_HNSCC5_P9_B06	malignant
HNSCC5_p9_HNSCC5_P9_A02	malignant
HNSCC5_p9_HNSCC5_P9_G04	malignant
HNSCC5_p9_HNSCC5_P9_A06	malignant
HNSCC5_p9_HNSCC5_P9_B07	malignant
HNSCC5_p9_HNSCC5_P9_A03	Fibroblast
HNSCC5_p9_HNSCC5_P9_G07	malignant
HNSCC5_p9_HNSCC5_P9_H11	Fibroblast
HNSCC5_p9_HNSCC5_P9_D11	Fibroblast
HNSCC5_p9_HNSCC5_P9_D04	malignant
HNSCC5_p9_HNSCC5_P9_G11	malignant
HNSCC5_p9_HNSCC5_P9_G09	malignant
HNSCC5_p9_HNSCC5_P9_D10	malignant
HNSCC5_p9_HNSCC5_P9_F01	Fibroblast
HNSCC5_p9_HNSCC5_P9_E09	malignant
HNSCC5_p9_HNSCC5_P9_B09	malignant
HNSCC5_p9_HNSCC5_P9_E10	malignant
HNSCC5_p9_HNSCC5_P9_F10	malignant
HNSCC5_p9_HNSCC5_P9_D02	Fibroblast
HNSCC5_p9_HNSCC5_P9_E04	Fibroblast
HNSCC5_p9_HNSCC5_P9_A05	Fibroblast
HNSCC5_p9_HNSCC5_P9_A08	malignant
HNSCC5_p9_HNSCC5_P9_C10	Fibroblast
HNSCC5_p9_HNSCC5_P9_G02	malignant
HNSCC5_p9_HNSCC5_P9_F12	malignant
HNSCC5_p9_HNSCC5_P9_A09	malignant
HNSCC5_p9_HNSCC5_P9_C11	Endothelial
HNSCC5_p9_HNSCC5_P9_G06	malignant
HNSCC5_p9_HNSCC5_P9_H06	malignant
HNSCC5_p9_HNSCC5_P9_C02	Fibroblast
HNSCC5_p9_HNSCC5_P9_D05	malignant
HNSCC5_p9_HNSCC5_P9_C07	Fibroblast
HNSCC5_p9_HNSCC5_P9_F09	malignant
HNSCC5_p9_HNSCC5_P9_A07	Fibroblast
HNSCC5_p9_HNSCC5_P9_F03	Endothelial
HNSCC5_p9_HNSCC5_P9_C12	malignant
HNSCC5_p9_HNSCC5_P9_H12	Fibroblast
HNSCC5_p9_HNSCC5_P9_E08	malignant
HNSCC5_p9_HNSCC5_P9_C03	malignant
HNSCC5_p9_HNSCC5_P9_E11	Fibroblast
HNSCC5_p9_HNSCC5_P9_B08	malignant
HNSCC5_p9_HNSCC5_P9_H08	malignant
HNSCC5_p9_HNSCC5_P9_E02	malignant
HNSCC5_p14_HNSCC5_P14_LN_F03	malignant
HNSCC5_p14_HNSCC5_P14_LN_E02	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_A08	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_A09	malignant
HNSCC5_p14_HNSCC5_P14_LN_D04	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_H01	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_C03	malignant
HNSCC5_p14_HNSCC5_P14_LN_E08	malignant
HNSCC5_p14_HNSCC5_P14_LN_H02	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_F11	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_D05	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_H11	malignant
HNSCC5_p14_HNSCC5_P14_LN_F02	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_D07	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_G08	malignant
HNSCC5_p14_HNSCC5_P14_LN_G06	malignant
HNSCC5_p14_HNSCC5_P14_LN_D03	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_C05	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_G11	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_D01	malignant
HNSCC5_p14_HNSCC5_P14_LN_E04	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_G07	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_C01	malignant
HNSCC5_p14_HNSCC5_P14_LN_G05	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_H03	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_A04	malignant
HNSCC5_p14_HNSCC5_P14_LN_H06	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_C06	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_B09	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_B11	B cell
HNSCC5_p14_HNSCC5_P14_LN_A03	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_C09	malignant
HNSCC5_p14_HNSCC5_P14_LN_A05	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_A10	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_B05	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_H05	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_G09	malignant
HNSCC5_p14_HNSCC5_P14_LN_B06	malignant
HNSCC5_p14_HNSCC5_P14_LN_B04	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_E10	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_G03	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_A12	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_F07	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_D08	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_B07	malignant
HNSCC5_p14_HNSCC5_P14_LN_G02	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_C08	malignant
HNSCC5_p14_HNSCC5_P14_LN_E07	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_E09	malignant
HNSCC5_p14_HNSCC5_P14_LN_D12	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_B01	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_E03	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_A07	malignant
HNSCC5_p14_HNSCC5_P14_LN_B10	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_F01	Fibroblast
HNSCC5_p14_HNSCC5_P14_LN_F05	malignant
HNSCC5_p14_HNSCC5_P14_LN_D10	malignant
HNSCC5_p14_HNSCC5_P14_LN_H07	Endothelial
HNSCC5_p14_HNSCC5_P14_LN_E12	malignant
HNSCC8_1ant_HNSCC8_1ant_F06	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_H01	Endothelial
HNSCC8_1ant_HNSCC8_1ant_B03	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_E03	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_B01	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_E01	Endothelial
HNSCC8_1ant_HNSCC8_1ant_B04	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_A09	Endothelial
HNSCC8_1ant_HNSCC8_1ant_F04	Endothelial
HNSCC8_1ant_HNSCC8_1ant_G11	Endothelial
HNSCC8_1ant_HNSCC8_1ant_C07	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_C05	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_C09	Endothelial
HNSCC8_1ant_HNSCC8_1ant_G04	Endothelial
HNSCC8_1ant_HNSCC8_1ant_F05	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_D02	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_A04	Endothelial
HNSCC8_1ant_HNSCC8_1ant_C03	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_C12	Endothelial
HNSCC8_1ant_HNSCC8_1ant_G02	Endothelial
HNSCC8_1ant_HNSCC8_1ant_A06	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_E08	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_B09	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_C10	Endothelial
HNSCC8_1ant_HNSCC8_1ant_H03	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_B07	Endothelial
HNSCC8_1ant_HNSCC8_1ant_C06	Endothelial
HNSCC8_1ant_HNSCC8_1ant_E05	Endothelial
HNSCC8_1ant_HNSCC8_1ant_A07	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_B06	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_E04	Endothelial
HNSCC8_1ant_HNSCC8_1ant_E10	Endothelial
HNSCC8_1ant_HNSCC8_1ant_F12	Macrophage
HNSCC8_1ant_HNSCC8_1ant_D03	Fibroblast
HNSCC8_1ant_HNSCC8_1ant_D09	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_E09	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_C11	T cell
HNSCC8_RLN_HNSCC8_RLNI_F01	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_D05	T cell
HNSCC8_RLN_HNSCC8_RLNI_G05	T cell
HNSCC8_RLN_HNSCC8_RLNI_D02	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_C09	T cell
HNSCC8_RLN_HNSCC8_RLNI_B07	T cell
HNSCC8_RLN_HNSCC8_RLNI_A04	T cell
HNSCC8_RLN_HNSCC8_RLNI_D06	B cell
HNSCC8_RLN_HNSCC8_RLNI_G08	T cell
HNSCC8_RLN_HNSCC8_RLNI_F10	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_E12	T cell
HNSCC8_RLN_HNSCC8_RLNI_E11	T cell
HNSCC8_RLN_HNSCC8_RLNI_E02	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_H12	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_C08	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_H05	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_D07	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_D08	T cell
HNSCC8_RLN_HNSCC8_RLNI_A09	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_C01	T cell
HNSCC8_RLN_HNSCC8_RLNI_B02	T cell
HNSCC8_RLN_HNSCC8_RLNI_H11	T cell
HNSCC8_RLN_HNSCC8_RLNI_F07	T cell
HNSCC8_RLN_HNSCC8_RLNI_A03	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_C07	T cell
HNSCC8_RLN_HNSCC8_RLNI_H08	T cell
HNSCC8_RLN_HNSCC8_RLNI_E01	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_D10	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_G02	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_F08	T cell
HNSCC8_RLN_HNSCC8_RLNI_H07	T cell
HNSCC8_RLN_HNSCC8_RLNI_H02	T cell
HNSCC8_RLN_HNSCC8_RLNI_E08	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_E07	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_B05	T cell
HNSCC8_RLN_HNSCC8_RLNI_C05	T cell
HNSCC8_RLN_HNSCC8_RLNI_F04	T cell
HNSCC8_RLN_HNSCC8_RLNI_F12	T cell
HNSCC8_RLN_HNSCC8_RLNI_B09	T cell
HNSCC8_RLN_HNSCC8_RLNI_G03	T cell
HNSCC8_RLN_HNSCC8_RLNI_C02	T cell
HNSCC8_RLN_HNSCC8_RLNI_C12	T cell
HNSCC8_RLN_HNSCC8_RLNI_B08	T cell
HNSCC8_RLN_HNSCC8_RLNI_H01	T cell
HNSCC8_RLN_HNSCC8_RLNI_E03	T cell
HNSCC8_RLN_HNSCC8_RLNI_B12	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_C06	T cell
HNSCC8_RLN_HNSCC8_RLNI_F06	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_A11	T cell
HNSCC8_RLN_HNSCC8_RLNI_E10	T cell
HNSCC8_RLN_HNSCC8_RLNI_H06	T cell
HNSCC8_RLN_HNSCC8_RLNI_B11	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_G12	T cell
HNSCC8_RLN_HNSCC8_RLNI_D09	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_F03	T cell
HNSCC8_RLN_HNSCC8_RLNI_A02	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_H10	Endothelial
HNSCC8_RLN_HNSCC8_RLNI_A07	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_C04	B cell
HNSCC8_RLN_HNSCC8_RLNI_B06	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_E04	Fibroblast
HNSCC8_RLN_HNSCC8_RLNI_A10	Mast
HNSCC8_RLN_HNSCC8_RLNI_H09	T cell
HNSCC8_RLN_HNSCC8_RLNI_G04	Mast
HNSCC6_p14_hnscc6_p14_A06	malignant
HNSCC6_p14_hnscc6_p14_B08	B cell
HNSCC6_p14_hnscc6_p14_A04	malignant
HNSCC6_p14_hnscc6_p14_A05	malignant
HNSCC6_p14_hnscc6_p14_A02	malignant
HNSCC6_p14_hnscc6_p14_C11	Fibroblast
HNSCC6_p14_hnscc6_p14_B04	malignant
HNSCC6_p14_hnscc6_p14_A12	malignant
HNSCC6_p14_hnscc6_p14_C06	Endothelial
HNSCC6_p14_hnscc6_p14_C05	malignant
HNSCC6_p14_hnscc6_p14_C12	malignant
HNSCC6_p14_hnscc6_p14_B03	malignant
HNSCC6_p14_hnscc6_p14_C03	malignant
HNSCC6_p14_hnscc6_p14_C01	Endothelial
HNSCC6_p14_hnscc6_p14_C07	B cell
HNSCC6_p14_hnscc6_p14_A10	Endothelial
HNSCC6_p14_hnscc6_p14_B12	malignant
HNSCC6_p14_hnscc6_p14_A03	Endothelial
HNSCC6_p14_hnscc6_p14_C10	malignant
HNSCC6_p14_hnscc6_p14_D02	Endothelial
HNSCC6_p14_hnscc6_p14_C02	Endothelial
HNSCC6_p14_hnscc6_p14_D07	Fibroblast
HNSCC6_p14_hnscc6_p14_B06	Fibroblast
HNSCC6_p14_hnscc6_p14_D05	malignant
HNSCC6_p14_hnscc6_p14_B01	malignant
HNSCC6_p14_hnscc6_p14_D12	malignant
HNSCC6_p14_hnscc6_p14_A07	malignant
HNSCC6_p14_hnscc6_p14_B09	Fibroblast
HNSCC6_p14_hnscc6_p14_B02	malignant
HNSCC6_p14_hnscc6_p14_B11	Fibroblast
HNSCC6_p14_hnscc6_p14_D04	malignant
HNSCC6_p14_hnscc6_p14_A01	malignant
HNSCC6_p14_hnscc6_p14_D10	malignant
HNSCC6_p14_hnscc6_p14_A08	Fibroblast
HNSCC6_p14_hnscc6_p14_D09	Fibroblast
HNSCC6_p14_hnscc6_p14_A09	malignant
HNSCC6_p14_hnscc6_p14_D08	malignant
HNSCC6_p14_hnscc6_p14_A11	Fibroblast
HNSCC5_p5_P5_C07	Macrophage
HNSCC5_p5_P5_C03	Macrophage
HNSCC5_p5_P5_H06	malignant
HNSCC5_p5_P5_B05	malignant
HNSCC5_p5_P5_G09	Macrophage
HNSCC5_p5_P5_F07	Macrophage
HNSCC5_p5_P5_G12	Macrophage
HNSCC5_p5_P5_F04	Fibroblast
HNSCC5_p5_P5_G03	Macrophage
HNSCC5_p5_P5_E08	Mast
HNSCC5_p5_P5_A09	Macrophage
HNSCC5_p5_P5_E11	malignant
HNSCC5_p5_P5_F08	Fibroblast
HNSCC5_p5_P5_E07	Macrophage
HNSCC5_p5_P5_F05	Fibroblast
HNSCC5_p5_P5_F11	malignant
HNSCC5_p5_P5_A02	Macrophage
HNSCC5_p5_P5_B03	Fibroblast
HNSCC5_p5_P5_E04	malignant
HNSCC5_p5_P5_E05	malignant
HNSCC5_p5_P5_H05	Fibroblast
HNSCC5_p5_P5_F10	Macrophage
HNSCC5_p5_P5_E06	Macrophage
HNSCC5_p5_P5_C09	Fibroblast
HNSCC5_p5_P5_C10	Macrophage
HNSCC5_p5_P5_A12	Fibroblast
HNSCC5_p5_P5_H10	Fibroblast
HNSCC5_p5_P5_D01	Macrophage
HNSCC5_p5_P5_D09	Macrophage
HNSCC5_p5_P5_A06	Macrophage
HNSCC5_p5_P5_G02	Macrophage
HNSCC5_p5_P5_F06	Endothelial
HNSCC5_p5_P5_H09	Macrophage
HNSCC5_p5_P5_D08	Endothelial
HNSCC5_p5_P5_C06	Fibroblast
HNSCC5_p5_P5_E03	malignant
HNSCC5_p5_P5_B08	Macrophage
HNSCC5_p5_P5_G08	Mast
HNSCC5_p5_P5_C02	Macrophage
HNSCC5_p5_P5_E12	malignant
HNSCC5_p5_P5_A08	malignant
HNSCC5_p5_P5_D05	malignant
HNSCC5_p5_P5_D03	Macrophage
HNSCC5_p5_P5_G04	Macrophage
HNSCC5_p7_HNSCC5_P7_E10	Fibroblast
HNSCC5_p7_HNSCC5_P7_D04	malignant
HNSCC5_p7_HNSCC5_P7_B09	malignant
HNSCC5_p7_HNSCC5_P7_A01	Endothelial
HNSCC5_p7_HNSCC5_P7_F07	Fibroblast
HNSCC5_p7_HNSCC5_P7_E06	Fibroblast
HNSCC5_p7_HNSCC5_P7_F06	Fibroblast
HNSCC5_p7_HNSCC5_P7_A02	malignant
HNSCC5_p7_HNSCC5_P7_A04	malignant
HNSCC5_p7_HNSCC5_P7_A06	Fibroblast
HNSCC5_p7_HNSCC5_P7_E11	Fibroblast
HNSCC5_p7_HNSCC5_P7_D06	Endothelial
HNSCC5_p7_HNSCC5_P7_G02	malignant
HNSCC5_p7_HNSCC5_P7_G06	Fibroblast
HNSCC5_p7_HNSCC5_P7_A12	malignant
HNSCC5_p7_HNSCC5_P7_C06	Fibroblast
HNSCC5_p7_HNSCC5_P7_D01	Fibroblast
HNSCC5_p7_HNSCC5_P7_F10	malignant
HNSCC5_p7_HNSCC5_P7_D10	malignant
HNSCC5_p7_HNSCC5_P7_A11	Endothelial
HNSCC5_p7_HNSCC5_P7_C10	malignant
HNSCC5_p7_HNSCC5_P7_G07	malignant
HNSCC5_p7_HNSCC5_P7_F12	malignant
HNSCC5_p7_HNSCC5_P7_C07	malignant
HNSCC5_p7_HNSCC5_P7_C12	malignant
HNSCC5_p7_HNSCC5_P7_G04	malignant
HNSCC5_p7_HNSCC5_P7_A10	Fibroblast
HNSCC5_p7_HNSCC5_P7_E07	malignant
HNSCC5_p7_HNSCC5_P7_G05	malignant
HNSCC5_p7_HNSCC5_P7_D08	Fibroblast
HNSCC5_p7_HNSCC5_P7_D09	Endothelial
HNSCC5_p7_HNSCC5_P7_E04	Endothelial
HNSCC5_p13_P13_A05	malignant
HNSCC5_p13_P13_H07	malignant
HNSCC5_p13_P13_F12	Fibroblast
HNSCC5_p13_P13_E03	malignant
HNSCC5_p13_P13_C07	malignant
HNSCC5_p13_P13_A04	Mast
HNSCC5_p13_P13_G05	malignant
HNSCC5_p13_P13_E04	Endothelial
HNSCC5_p13_P13_D03	malignant
HNSCC5_p13_P13_G09	Endothelial
HNSCC5_p13_P13_C06	malignant
HNSCC5_p13_P13_C03	Endothelial
HNSCC5_p13_P13_H12	Endothelial
HNSCC5_p13_P13_B05	malignant
HNSCC5_p13_P13_A10	malignant
HNSCC5_p13_P13_D10	B cell
HNSCC5_p13_P13_G04	malignant
HNSCC5_p13_P13_E01	Endothelial
HNSCC5_p13_P13_D11	malignant
HNSCC5_p13_P13_A08	malignant
HNSCC5_p13_P13_C09	malignant
HNSCC5_p13_P13_G08	malignant
HNSCC5_p13_P13_F10	malignant
HNSCC5_p13_P13_H04	Endothelial
HNSCC5_p13_P13_G06	T cell
HNSCC5_p13_P13_D06	Fibroblast
HNSCC5_p13_P13_H01	malignant
HNSCC5_p13_P13_B03	Endothelial
HNSCC5_p13_P13_G02	Endothelial
HNSCC5_p13_P13_D01	malignant
HNSCC5_p13_P13_B11	Endothelial
HNSCC5_p13_P13_D02	Endothelial
HNSCC5_p13_P13_F04	malignant
HNSCC5_p13_P13_F09	B cell
HNSCC5_p13_P13_A03	Endothelial
HNSCC5_p13_P13_F08	Endothelial
HNSCC5_p13_P13_H11	malignant
HNSCC5_p13_P13_G07	Mast
HNSCC5_p13_P13_D08	malignant
HNSCC5_p13_P13_A09	Endothelial
HNSCC5_p13_P13_H09	malignant
HNSCC5_p13_P13_B12	malignant
HNSCC5_p13_P13_H08	malignant
HNSCC5_p13_P13_C11	malignant
HNSCC5_p15_HNSCC5_P15_C10	Endothelial
HNSCC5_p15_HNSCC5_P15_D03	malignant
HNSCC5_p15_HNSCC5_P15_C11	Fibroblast
HNSCC5_p15_HNSCC5_P15_C06	Endothelial
HNSCC5_p15_HNSCC5_P15_A08	Fibroblast
HNSCC5_p15_HNSCC5_P15_B12	malignant
HNSCC5_p15_HNSCC5_P15_D09	Fibroblast
HNSCC5_p15_HNSCC5_P15_E06	Endothelial
HNSCC5_p15_HNSCC5_P15_B02	Fibroblast
HNSCC5_p15_HNSCC5_P15_G02	Fibroblast
HNSCC5_p15_HNSCC5_P15_B04	Endothelial
HNSCC5_p15_HNSCC5_P15_B10	malignant
HNSCC5_p15_HNSCC5_P15_C12	Fibroblast
HNSCC5_p15_HNSCC5_P15_E11	malignant
HNSCC5_p15_HNSCC5_P15_F03	malignant
HNSCC5_p15_HNSCC5_P15_C09	Endothelial
HNSCC5_p15_HNSCC5_P15_C05	Endothelial
HNSCC5_p15_HNSCC5_P15_B09	Endothelial
HNSCC5_p15_HNSCC5_P15_C03	Endothelial
HNSCC5_p15_HNSCC5_P15_A01	malignant
HNSCC5_p15_HNSCC5_P15_E03	malignant
HNSCC5_p15_HNSCC5_P15_B01	Endothelial
HNSCC5_p15_HNSCC5_P15_E02	Endothelial
HNSCC5_p15_HNSCC5_P15_B07	malignant
HNSCC5_p15_HNSCC5_P15_B05	malignant
HNSCC5_p15_HNSCC5_P15_F05	Endothelial
HNSCC5_p15_HNSCC5_P15_G07	Fibroblast
HNSCC5_p15_HNSCC5_P15_D01	Endothelial
HNSCC5_p15_HNSCC5_P15_B08	malignant
HNSCC5_p15_HNSCC5_P15_D07	Endothelial
HNSCC5_p15_HNSCC5_P15_B11	Endothelial
HNSCC5_p15_HNSCC5_P15_G04	Endothelial
HNSCC5_p15_HNSCC5_P15_D08	malignant
HNSCC5_p15_HNSCC5_P15_D10	Fibroblast
HNSCC5_p15_HNSCC5_P15_E09	Endothelial
HNSCC5_p15_HNSCC5_P15_F04	malignant
HNSCC5_p15_HNSCC5_P15_F09	malignant
HNSCC5_p15_HNSCC5_P15_A11	malignant
HNSCC5_p15_HNSCC5_P15_A09	malignant
HNSCC5_p15_HNSCC5_P15_F06	Fibroblast
HNSCC5_p15_HNSCC5_P15_B03	malignant
HNSCC5_p15_HNSCC5_P15_G01	Endothelial
HNSCC5_p15_HNSCC5_P15_G06	malignant
HNSCC5_p15_HNSCC5_P15_A12	malignant
HNSCC5_p15_HNSCC5_P15_G03	malignant
HNSCC5_p15_HNSCC5_P15_A04	malignant
HNSCC5_p15_HNSCC5_P15_A05	Endothelial
HNSCC5_p15_HNSCC5_P15_E07	malignant
HNSCC5_p15_HNSCC5_P15_E01	Endothelial
HNSCC5_p15_HNSCC5_P15_A07	Fibroblast
HNSCC5_p15_HNSCC5_P15_A03	Fibroblast
HNSCC6_p8_HNSCC6_P8_B11	Fibroblast
HNSCC6_p8_HNSCC6_P8_B10	Fibroblast
HNSCC6_p8_HNSCC6_P8_A03	Fibroblast
HNSCC6_p8_HNSCC6_P8_B07	Fibroblast
HNSCC6_p8_HNSCC6_P8_G09	Fibroblast
HNSCC6_p8_HNSCC6_P8_B02	Fibroblast
HNSCC6_p8_HNSCC6_P8_E03	Endothelial
HNSCC6_p8_HNSCC6_P8_B03	Fibroblast
HNSCC6_p8_HNSCC6_P8_F12	Fibroblast
HNSCC6_p8_HNSCC6_P8_H05	Fibroblast
HNSCC6_p8_HNSCC6_P8_E04	Fibroblast
HNSCC6_p8_HNSCC6_P8_H01	Fibroblast
HNSCC6_p8_HNSCC6_P8_A11	Fibroblast
HNSCC6_p8_HNSCC6_P8_H08	Fibroblast
HNSCC6_p8_HNSCC6_P8_F03	Fibroblast
HNSCC6_p8_HNSCC6_P8_E01	Fibroblast
HNSCC6_p8_HNSCC6_P8_B08	Fibroblast
HNSCC6_p8_HNSCC6_P8_H07	Endothelial
HNSCC6_p8_HNSCC6_P8_G05	Fibroblast
HNSCC6_p8_HNSCC6_P8_B12	Fibroblast
HNSCC6_p8_HNSCC6_P8_B04	Fibroblast
HNSCC6_p8_HNSCC6_P8_C07	Endothelial
HNSCC6_p8_HNSCC6_P8_B09	Endothelial
HNSCC6_p8_HNSCC6_P8_F07	Fibroblast
HNSCC6_p8_HNSCC6_P8_A01	Fibroblast
HNSCC6_p8_HNSCC6_P8_C12	Fibroblast
HNSCC6_p8_HNSCC6_P8_H02	Endothelial
HNSCC6_p8_HNSCC6_P8_H03	Fibroblast
HNSCC6_p8_HNSCC6_P8_A02	Fibroblast
HNSCC6_p8_HNSCC6_P8_D07	Fibroblast
HNSCC6_p8_HNSCC6_P8_A12	Endothelial
HNSCC6_p8_HNSCC6_P8_F08	Fibroblast
HNSCC6_p8_HNSCC6_P8_C10	Fibroblast
HNSCC6_p8_HNSCC6_P8_G12	Endothelial
HNSCC6_p8_HNSCC6_P8_A09	Endothelial
HNSCC6_p8_HNSCC6_P8_F01	Endothelial
HNSCC6_p8_HNSCC6_P8_D11	Endothelial
HNSCC6_p8_HNSCC6_P8_E09	Endothelial
HNSCC6_p8_HNSCC6_P8_G08	Fibroblast
HNSCC6_p8_HNSCC6_P8_C06	Fibroblast
HNSCC6_p8_HNSCC6_P8_G10	Fibroblast
HNSCC6_p8_HNSCC6_P8_H04	Endothelial
HNSCC6_p8_HNSCC6_P8_C11	Endothelial
HNSCC6_p8_HNSCC6_P8_E08	Endothelial
HNSCC6_p8_HNSCC6_P8_C04	Endothelial
HNSCC6_p8_HNSCC6_P8_A04	Fibroblast
HNSCC6_p8_HNSCC6_P8_B05	Fibroblast
HNSCC6_p8_HNSCC6_P8_A10	B cell
HNSCC6_p8_HNSCC6_P8_D10	Fibroblast
HNSCC6_p8_HNSCC6_P8_F05	Fibroblast
HNSCC6_p8_HNSCC6_P8_E07	Fibroblast
HNSCC6_p8_HNSCC6_P8_E06	Fibroblast
HNSCC6_p8_HNSCC6_P8_F06	Fibroblast
HNSCC6_p8_HNSCC6_P8_G04	Fibroblast
HNSCC6_p8_HNSCC6_P8_A06	Fibroblast
HNSCC6_p8_HNSCC6_P8_A05	Endothelial
HNSCC6_p8_HNSCC6_P8_H10	Fibroblast
HNSCC6_p8_HNSCC6_P8_A08	Endothelial
HNSCC6_p8_HNSCC6_P8_D12	Fibroblast
HNSCC6_p8_HNSCC6_P8_D06	Fibroblast
HNSCC6_p8_HNSCC6_P8_G11	Endothelial
HNSCC6_p8_HNSCC6_P8_H11	Fibroblast
HNSCC6_p15_HNSCC6_P15_LN_F07	Endothelial
HNSCC6_p15_HNSCC6_P15_LN_B04	malignant
HNSCC6_p15_HNSCC6_P15_LN_C08	Fibroblast
HNSCC6_p15_HNSCC6_P15_LN_C06	malignant
HNSCC6_p15_HNSCC6_P15_LN_G02	Fibroblast
