cells	labels
P0701_TTH-1_50	P
P0701_TTH-1_52	P
P0701_TTH-1_53	P
P0701_TTH-1_55	P
P0701_TTH-1_56	P
P0701_TTH-1_57	P
P0701_TTH-1_58	P
P0701_TTH-1_59	P
P0701_TTH-1_60	P
P0701_TTH-1_61	P
P0701_TTH-1_62	P
P0701_TTH-1_63	P
P0701_TTH-1_64	P
P0701_TTH-1_65	P
P0701_TTH-1_66	P
P0701_TTH-1_67	P
P0701_TTH-1_68	P
P0701_TTH-1_69	P
P0701_TTH-1_70	P
P0701_TTH-1_72	P
P0701_TTH-1_74	P
P0701_TTH-1_75	P
P0701_TTH-1_76	P
P0701_TTH-1_77	P
P0701_TTH-1_78	P
P0701_TTH-1_79	P
P0701_TTH-1_80	P
P0701_TTH-1_81	P
P0701_TTH-1_82	P
P0701_TTH-1_83	P
P0701_TTH-1_85	P
P0701_TTH-1_88	P
P0701_TTH-1_89	P
P0701_TTH-1_9	P
P0701_TTH-1_90	P
P0701_TTH-1_93	P
P0701_TTH-1_95	P
P0701_TTH-1_96	P
P0701_TTH-2_1	P
P0701_TTH-2_2	P
P0701_TTH-2_3	P
P0701_TTH-2_4	P
P0701_TTH-2_5	P
P0701_TTH-2_6	P
P0701_TTH-2_7	P
P0701_TTR-1_11	P
P0701_TTR-1_50	P
P0701_TTR-1_52	P
P0701_TTR-1_54	P
P0701_TTR-1_58	P
P0701_TTR-1_61	P
P0701_TTR-1_67	P
P0701_TTR-1_69	P
P0701_TTR-1_85	P
P0701_TTR-1_89	P
P0701_TTR-1_90	P
P0701_TTR-1_91	P
P0701_TTR-1_92	P
P0701_TTR-1_95	P
P0701_TTR-2_1	P
P0701_TTR-2_10	P
P0701_TTR-2_11	P
P0701_TTR-2_12	P
P0701_TTR-2_13	P
P0701_TTR-2_14	P
P0701_TTR-2_2	P
P0701_TTR-2_20	P
P0701_TTR-2_21	P
P0701_TTR-2_22	P
P0701_TTR-2_23	P
P0701_TTR-2_25	P
P0701_TTR-2_26	P
P0701_TTR-2_27	P
P0701_TTR-2_28	P
P0701_TTR-2_29	P
P0701_TTR-2_3	P
P0701_TTR-2_31	P
P0701_TTR-2_32	P
P0701_TTR-2_4	P
P0701_TTR-2_5	P
P0701_TTR-2_6	P
P0701_TTR-2_7	P
P0701_TTR-2_8	P
P0701_TTR-2_9	P
PP7-100-20180123	P
PP7-103-20180123	P
PP7-106-20180123	P
PP7-109-20180123	P
PP7-114-20180123	P
PP7-116-20180123	P
PP7-118-20180123	P
PP7-119-20180123	P
PP7-122-20180123	P
PP7-129-20180123	P
PP7-130-20180123	P
PP7-133-20180123	P
PP7-134-20180123	P
PP7-137-20180123	P
PP7-145-20180123	P
PP7-152-20180123	P
PP7-155-20180123	P
PP7-156-20180123	P
PP7-160-20180123	P
PP7-162-20180123	P
PP7-166-20180123	P
PP7-171-20180123	P
PP7-175-20180123	P
PP7-178-20180123	P
PP7-179-20180123	P
PP7-182-20180123	P
PP7-185-20180123	P
PP7-190-20180123	P
PP7-192-20180123	P
PP7-97-20180123	P
PP7-99-20180123	P
PP71-20180309	P
PP710-20180309	P
PP711-20180309	P
PP712-20180309	P
PP714-20180309	P
PP716-20180309	P
PP717-20180309	P
PP719-20180309	P
PP722-20180309	P
PP724-20180309	P
PP728-20180309	P
PP735-20180309	P
PP739-20180309	P
PP74-20180309	P
PP743-20180309	P
PP745-20180309	P
PP749-20180309	P
PP751-20180309	P
PP755-20180309	P
PP76-20180309	P
PP765-20180309	P
PP770-20180309	P
PP78-20180309	P
PP786-20180309	P
PTH1-20170411	P
PTH1-20170413	P
PTH1-20180123	P
PTH10-0909-ZL	P
PTH10-1212	P
PTH10-20161012	P
PTH10-20170413	P
PTH10-20180123	P
PTH10-20180309	P
PTH100-20170215	P
PTH100-20170411	P
PTH102-20170411	P
PTH102-20170825	P
PTH103-1212	P
PTH103-20170215	P
PTH104-20170215	P
PTH104-20170411	P
PTH105-1212	P
PTH105-20170215	P
PTH106-1212	P
PTH106-20170215	P
PTH106-20170825	P
PTH107-20170215	P
PTH107-20170825	P
PTH108-20170215	P
PTH108-20170411	P
PTH109-20170215	P
PTH109-20170411	P
PTH11-0909-ZL	P
PTH11-20161228	P
PTH11-20170411	P
PTH11-20170413	P
PTH11-20180123	P
PTH11-20180309	P
PTH110-1212	P
PTH110-20170215	P
PTH111-1212	P
PTH111-20170825	P
PTH112-20170215	P
PTH112-20170411	P
PTH113-1212	P
PTH113-20170215	P
PTH113-20170411	P
PTH113-20170825	P
PTH114-1212	P
PTH114-20170215	P
PTH114-20170411	P
PTH114-20170825	P
PTH115-20170411	P
PTH116-1212	P
PTH116-20170411	P
PTH117-20170215	P
PTH117-20170825	P
PTH118-20170215	P
PTH119-20170215	P
PTH119-20170411	P
PTH119-20170825	P
PTH12-20161012	P
PTH12-20161228	P
PTH12-20170411	P
PTH12-20180123	P
PTH120-20170411	P
PTH121-1212	P
PTH122-1212	P
PTH122-20170411	P
PTH123-1212	P
PTH123-20170215	P
PTH123-20170825	P
PTH124-1212	P
PTH125-1212	P
PTH125-20170825	P
PTH126-1212	P
PTH126-20170215	P
PTH126-20170825	P
PTH127-20170215	P
PTH127-20170411	P
PTH127-20170825	P
PTH128-20170215	P
PTH128-20170411	P
PTH129-20170411	P
PTH13-0909-ZL	P
PTH13-20161228	P
PTH13-20170411	P
PTH13-20170413	P
PTH130-20170411	P
PTH131-1212	P
PTH131-20170215	P
PTH131-20170825	P
PTH132-20170411	P
PTH133-20170215	P
PTH133-20170825	P
PTH134-1212	P
PTH134-20170215	P
PTH134-20170825	P
PTH135-20170825	P
PTH136-20170215	P
PTH136-20170411	P
PTH136-20170825	P
PTH137-20170825	P
PTH138-1212	P
PTH138-20170825	P
PTH139-20170825	P
PTH14-0909-ZL	P
PTH14-1212	P
PTH14-20161228	P
PTH14-20170411	P
PTH14-20170413	P
PTH14-20180309	P
PTH140-1212	P
PTH140-20170215	P
PTH141-20170411	P
PTH142-20170411	P
PTH142-20170825	P
PTH143-1212	P
PTH144-1212	P
PTH144-20170215	P
PTH144-20170825	P
PTH145-1212	P
PTH145-20170411	P
PTH146-1212	P
PTH146-20170411	P
PTH147-1212	P
PTH147-20170215	P
PTH147-20170411	P
PTH15-1212	P
PTH15-20161012	P
PTH15-20161228	P
PTH15-20180309	P
PTH150-20170411	P
PTH151-20170215	P
PTH153-1212	P
PTH153-20170411	P
PTH155-1212	P
PTH156-1212	P
PTH156-20170411	P
PTH157-20170215	P
PTH157-20170411	P
PTH158-1212	P
PTH158-20170215	P
PTH159-1212	P
PTH159-20170215	P
PTH16-20161012	P
PTH16-20161228	P
PTH16-20170411	P
PTH16-20180123	P
PTH16-20180309	P
PTH160-20170215	P
PTH160-20170411	P
PTH161-20170215	P
PTH161-20170411	P
PTH162-20170411	P
PTH163-1212	P
PTH163-20170215	P
PTH163-20170411	P
PTH165-20170215	P
PTH166-1212	P
PTH166-20170215	P
PTH166-20170411	P
PTH168-20170215	P
PTH169-20170215	P
PTH169-20170411	P
PTH17-0909-ZL	P
PTH17-20161012	P
PTH17-20161228	P
PTH17-20170411	P
PTH17-20180123	P
PTH170-1212	P
PTH170-20170215	P
PTH171-1212	P
PTH171-20170411	P
PTH173-1212	P
PTH173-20170215	P
PTH174-20170215	P
PTH174-20170411	P
PTH175-20170411	P
PTH178-1212	P
PTH178-20170411	P
PTH18-1212	P
PTH18-20180309	P
PTH181-1212	P
PTH181-20170215	P
PTH181-20170411	P
PTH182-20170215	P
PTH182-20170411	P
PTH183-20170215	P
PTH183-20170411	P
PTH184-20170215	P
PTH186-20170215	P
PTH189-20170411	P
PTH19-0909-ZL	P
PTH19-20161228	P
PTH19-20170411	P
PTH19-20180123	P
PTH19-20180309	P
PTH190-20170215	P
PTH190-20170411	P
PTH191-20170215	P
PTH2-0909-ZL	P
PTH2-20161012	P
PTH2-20170413	P
PTH2-20180123	P
PTH2-20180309	P
PTH20-20161012	P
PTH20-20161228	P
PTH20-20170413	P
PTH20-20180309	P
PTH21-0909-ZL	P
PTH21-1212	P
PTH21-20161012	P
PTH21-20161228	P
PTH21-20170411	P
PTH21-20170413	P
PTH21-20180123	P
PTH21-20180309	P
PTH22-1212	P
PTH22-20170413	P
PTH22-20180309	P
PTH23-0909-ZL	P
PTH23-20170411	P
PTH23-20180309	P
PTH24-0909-ZL	P
PTH24-1212	P
PTH24-20161012	P
PTH24-20161228	P
PTH24-20170411	P
PTH24-20180123	P
PTH24-20180309	P
PTH25-0909-ZL	P
PTH25-1212	P
PTH25-20161012	P
PTH25-20161228	P
PTH25-20180123	P
PTH25-20180309	P
PTH26-1212	P
PTH26-20161012	P
PTH26-20161228	P
PTH26-20170413	P
PTH26-20180309	P
PTH27-20161012	P
PTH27-20170411	P
PTH27-20170413	P
PTH28-1212	P
PTH28-20161012	P
PTH28-20161228	P
PTH28-20170411	P
PTH28-20170413	P
PTH29-1212	P
PTH29-20161012	P
PTH29-20161228	P
PTH29-20170413	P
PTH3-1212	P
PTH3-20170413	P
PTH3-20180123	P
PTH3-20180309	P
PTH30-1212	P
PTH30-20161012	P
PTH30-20170411	P
PTH30-20170413	P
PTH30-20180123	P
PTH31-0909-ZL	P
PTH31-20170411	P
PTH31-20170413	P
PTH31-20180123	P
PTH32-20161012	P
PTH32-20170411	P
PTH32-20170413	P
PTH32-20180123	P
PTH33-0909-ZL	P
PTH33-1212	P
PTH33-20161012	P
PTH34-0909-ZL	P
PTH34-20161012	P
PTH34-20161228	P
PTH34-20180123	P
PTH35-20161012	P
PTH35-20161228	P
PTH35-20170411	P
PTH35-20170413	P
PTH36-20161012	P
PTH36-20180123	P
PTH37-0909-ZL	P
PTH37-20161228	P
PTH37-20170411	P
PTH37-20170413	P
PTH37-20180123	P
PTH38-0909-ZL	P
PTH38-20161012	P
PTH38-20161228	P
PTH38-20170413	P
PTH38-20180309	P
PTH39-20161012	P
PTH39-20170411	P
PTH39-20170413	P
PTH4-0909-ZL	P
PTH4-1212	P
PTH4-20161012	P
PTH4-20170411	P
PTH4-20180309	P
PTH40-1212	P
PTH40-20170413	P
PTH40-20180123	P
PTH40-20180309	P
PTH41-1212	P
PTH41-20180309	P
PTH42-0909-ZL	P
PTH42-1212	P
PTH42-20161012	P
PTH42-20170411	P
PTH42-20170413	P
PTH42-20180123	P
PTH43-0909-ZL	P
PTH43-20170411	P
PTH43-20170413	P
PTH43-20180123	P
PTH44-0909-ZL	P
PTH44-20161012	P
PTH44-20170413	P
PTH44-20180123	P
PTH45-20161228	P
PTH45-20170411	P
PTH45-20180123	P
PTH46-20180123	P
PTH47-0909-ZL	P
PTH47-20161012	P
PTH47-20180123	P
PTH47-20180309	P
PTH48-1212	P
PTH48-20161012	P
PTH48-20170413	P
PTH48-20180309	P
PTH49-0909-ZL	P
PTH49-20161012	P
PTH49-20170411	P
PTH49-20170825	P
PTH5-0909-ZL	P
PTH5-1212	P
PTH5-20170411	P
PTH5-20170413	P
PTH5-20180123	P
PTH5-20180309	P
PTH50-20161012	P
PTH50-20170411	P
PTH50-20170413	P
PTH50-20170825	P
PTH50-20180123	P
PTH51-0909-ZL	P
PTH51-20170825	P
PTH52-20161012	P
PTH52-20161228	P
PTH52-20170411	P
PTH52-20170413	P
PTH52-20180123	P
PTH52-20180309	P
PTH53-20161228	P
PTH53-20170411	P
PTH53-20170413	P
PTH54-20161012	P
PTH54-20170413	P
PTH54-20170825	P
PTH54-20180123	P
PTH55-0909-ZL	P
PTH55-1212	P
PTH55-20161012	P
PTH55-20161228	P
PTH55-20180309	P
PTH56-20161012	P
PTH56-20170825	P
PTH56-20180123	P
PTH57-0909-ZL	P
PTH57-20161012	P
PTH57-20170825	P
PTH57-20180123	P
PTH57-20180309	P
PTH58-1212	P
PTH58-20161228	P
PTH58-20170413	P
PTH58-20170825	P
PTH58-20180123	P
PTH59-20170413	P
PTH59-20170825	P
PTH6-0909-ZL	P
PTH6-20161012	P
PTH6-20170411	P
PTH6-20170413	P
PTH6-20180123	P
PTH60-20161012	P
PTH60-20170825	P
PTH60-20180123	P
PTH60-20180309	P
PTH61-0909-ZL	P
PTH61-1212	P
PTH61-20170825	P
PTH61-20180123	P
PTH61-20180309	P
PTH62-1212	P
PTH62-20161012	P
PTH62-20161228	P
PTH62-20170411	P
PTH62-20170825	P
PTH62-20180123	P
PTH63-20161228	P
PTH63-20180123	P
PTH64-0909-ZL	P
PTH64-20161012	P
PTH64-20170413	P
PTH64-20170825	P
PTH64-20180123	P
PTH65-0909-ZL	P
PTH65-20161012	P
PTH65-20161228	P
PTH65-20170411	P
PTH65-20170825	P
PTH66-0909-ZL	P
PTH66-20161012	P
PTH66-20161228	P
PTH66-20170413	P
PTH66-20170825	P
PTH66-20180309	P
PTH67-1212	P
PTH67-20161012	P
PTH67-20170825	P
PTH67-20180123	P
PTH67-20180309	P
PTH68-0909-ZL	P
PTH68-1212	P
PTH68-20161012	P
PTH68-20170411	P
PTH68-20170825	P
PTH69-0909-ZL	P
PTH69-20161228	P
PTH69-20170411	P
PTH69-20170413	P
PTH69-20170825	P
PTH69-20180123	P
PTH69-20180309	P
PTH7-20161012	P
PTH7-20180309	P
PTH70-0909-ZL	P
PTH70-20161012	P
PTH70-20170411	P
PTH70-20170413	P
PTH70-20180123	P
PTH71-0909-ZL	P
PTH71-20161012	P
PTH71-20161228	P
PTH71-20170413	P
PTH71-20170825	P
PTH71-20180123	P
PTH71-20180309	P
PTH72-0909-ZL	P
PTH72-1212	P
PTH72-20161012	P
PTH72-20170825	P
PTH72-20180123	P
PTH73-0909-ZL	P
PTH73-1212	P
PTH73-20170411	P
PTH73-20180123	P
PTH73-20180309	P
PTH74-20161228	P
PTH74-20170411	P
PTH74-20170413	P
PTH74-20180123	P
PTH75-0909-ZL	P
PTH75-20161012	P
PTH75-20161228	P
PTH75-20170411	P
PTH75-20170413	P
PTH75-20180123	P
PTH75-20180309	P
PTH76-0909-ZL	P
PTH76-20161012	P
PTH76-20170411	P
PTH76-20170413	P
PTH76-20170825	P
PTH77-0909-ZL	P
PTH77-20161012	P
PTH77-20161228	P
PTH77-20170411	P
PTH77-20170413	P
PTH77-20180123	P
PTH77-20180309	P
PTH78-20170411	P
PTH78-20170413	P
PTH78-20170825	P
PTH79-0909-ZL	P
PTH79-20161012	P
PTH79-20161228	P
PTH79-20170411	P
PTH79-20170825	P
PTH79-20180123	P
PTH79-20180309	P
PTH8-0909-ZL	P
PTH8-1212	P
PTH8-20161012	P
PTH8-20170411	P
PTH80-1212	P
PTH80-20161228	P
PTH80-20170825	P
PTH80-20180123	P
PTH81-20161012	P
PTH81-20161228	P
PTH81-20170825	P
PTH81-20180309	P
PTH82-0909-ZL	P
PTH82-1212	P
PTH82-20161012	P
PTH82-20161228	P
PTH82-20170413	P
PTH82-20180123	P
PTH83-0909-ZL	P
PTH83-20161012	P
PTH83-20161228	P
PTH83-20170413	P
PTH83-20170825	P
PTH84-0909-ZL	P
PTH84-1212	P
PTH84-20161012	P
PTH84-20161228	P
PTH84-20180123	P
PTH84-20180309	P
PTH85-0909-ZL	P
PTH85-20161012	P
PTH85-20170411	P
PTH85-20170413	P
PTH85-20170825	P
PTH85-20180309	P
PTH86-20161012	P
PTH86-20180123	P
PTH86-20180309	P
PTH87-20161012	P
PTH87-20170411	P
PTH87-20180123	P
PTH87-20180309	P
PTH88-20161012	P
PTH88-20170411	P
PTH88-20170825	P
PTH89-0909-ZL	P
PTH89-20161012	P
PTH89-20161228	P
PTH89-20170215	P
PTH89-20170413	P
PTH89-20180123	P
PTH9-0909-ZL	P
PTH9-20161012	P
PTH9-20161228	P
PTH9-20180123	P
PTH9-20180309	P
PTH90-1212	P
PTH90-20161012	P
PTH90-20161228	P
PTH90-20170215	P
PTH90-20170411	P
PTH90-20170413	P
PTH90-20170825	P
PTH91-0909-ZL	P
PTH91-20161012	P
PTH91-20170215	P
PTH91-20170411	P
PTH91-20170413	P
PTH91-20170825	P
PTH91-20180123	P
PTH91-20180309	P
PTH92-0909-ZL	P
PTH92-20161012	P
PTH92-20161228	P
PTH92-20170825	P
PTH93-0909-ZL	P
PTH93-20161012	P
PTH93-20161228	P
PTH93-20170825	P
PTH93-20180123	P
PTH93-20180309	P
PTH94-0909-ZL	P
PTH94-20161012	P
PTH94-20161228	P
PTH94-20170413	P
PTH94-20170825	P
PTH94-20180123	P
PTH95-20161228	P
PTH95-20170825	P
PTH95-20180123	P
PTH96-0909-ZL	P
PTH96-1212	P
PTH96-20161228	P
PTH96-20170411	P
PTH96-20170413	P
PTH96-20170825	P
PTH96-20180123	P
PTH96-20180309	P
PTH97-20170411	P
PTH97-20170825	P
PTH98-1212	P
PTH98-20170411	P
PTH98-20170825	P
PTH99-20170411	P
PTH99-20170825	P
PTR1-0909-ZL	P
PTR1-20161012	P
PTR1-20161212	P
PTR1-20170215	P
PTR1-20170411	P
PTR1-20180309	P
PTR10-20161012	P
PTR10-20161212	P
PTR10-20161228	P
PTR10-20170215	P
PTR10-20170411	P
PTR10-20170825	P
PTR10-20180309	P
PTR101-20170825	P
PTR102-20170825	P
PTR104-20170825	P
PTR106-20170825	P
PTR108-20170825	P
PTR11-0909-ZL	P
PTR11-20161212	P
PTR11-20161228	P
PTR11-20170215	P
PTR11-20170413	P
PTR11-20170825	P
PTR11-20180309	P
PTR110-20170825	P
PTR111-20170825	P
PTR112-20170825	P
PTR115-20170825	P
PTR118-20170825	P
PTR12-20161012	P
PTR12-20161212	P
PTR12-20161228	P
PTR12-20170215	P
PTR12-20170825	P
PTR12-20180123	P
PTR12-20180309	P
PTR120-20170825	P
PTR121-20170825	P
PTR122-20170825	P
PTR126-20170825	P
PTR128-20170825	P
PTR129-20170825	P
PTR13-0909-ZL	P
PTR13-20161012	P
PTR13-20161212	P
PTR13-20161228	P
PTR13-20170411	P
PTR132-20170825	P
PTR133-20170825	P
PTR134-20170825	P
PTR136-20170825	P
PTR137-20170825	P
PTR138-20170825	P
PTR139-20170825	P
PTR14-20161228	P
PTR14-20170215	P
PTR14-20170413	P
PTR14-20180123	P
PTR142-20170825	P
PTR144-20170825	P
PTR15-20161012	P
PTR15-20161212	P
PTR15-20161228	P
PTR15-20170413	P
PTR15-20170825	P
PTR15-20180123	P
PTR15-20180309	P
PTR16-0909-ZL	P
PTR16-20161012	P
PTR16-20161212	P
PTR16-20170215	P
PTR16-20170411	P
PTR16-20170413	P
PTR16-20180123	P
PTR17-0909-ZL	P
PTR17-20161228	P
PTR17-20170413	P
PTR17-20180123	P
PTR18-20161228	P
PTR18-20170411	P
PTR18-20170413	P
PTR18-20170825	P
PTR18-20180309	P
PTR19-0909-ZL	P
PTR19-20161212	P
PTR19-20161228	P
PTR19-20170215	P
PTR19-20170411	P
PTR19-20180123	P
PTR2-0909-ZL	P
PTR2-20161212	P
PTR2-20170215	P
PTR2-20170411	P
PTR2-20170413	P
PTR2-20180123	P
PTR20-20161212	P
PTR20-20170411	P
PTR20-20180309	P
PTR21-20161212	P
PTR21-20161228	P
PTR21-20170215	P
PTR21-20170825	P
PTR22-0909-ZL	P
PTR22-20161228	P
PTR22-20170215	P
PTR22-20170411	P
PTR22-20170413	P
PTR22-20180309	P
PTR23-20161012	P
PTR23-20161212	P
PTR23-20161228	P
PTR23-20170215	P
PTR23-20170411	P
PTR23-20170413	P
PTR24-20161012	P
PTR24-20161212	P
PTR24-20161228	P
PTR24-20170215	P
PTR24-20170411	P
PTR25-20160701	P
PTR25-20161228	P
PTR25-20170215	P
PTR25-20170411	P
PTR25-20170413	P
PTR25-20170825	P
PTR25-20180123	P
PTR25-20180309	P
PTR26-0909-ZL	P
PTR26-20161012	P
PTR26-20161212	P
PTR26-20161228	P
PTR26-20170413	P
PTR26-20170825	P
PTR26-20180123	P
PTR26-20180309	P
PTR27-20160701	P
PTR27-20161212	P
PTR27-20170215	P
PTR27-20170411	P
PTR27-20170413	P
PTR27-20170825	P
PTR27-20180123	P
PTR28-0909-ZL	P
PTR28-20161212	P
PTR28-20170215	P
PTR28-20170413	P
PTR28-20170825	P
PTR29-0909-ZL	P
PTR29-20160701	P
PTR29-20161228	P
PTR29-20170215	P
PTR29-20170825	P
PTR29-20180123	P
PTR3-20170215	P
PTR3-20170413	P
PTR30-20161012	P
PTR30-20161212	P
PTR30-20170215	P
PTR30-20170825	P
PTR30-20180309	P
PTR31-0909-ZL	P
PTR31-20170411	P
PTR31-20170825	P
PTR31-20180309	P
PTR32-20160701	P
PTR32-20161012	P
PTR32-20161212	P
PTR32-20170413	P
PTR32-20180309	P
PTR33-0909-ZL	P
PTR33-20161012	P
PTR33-20161212	P
PTR33-20170215	P
PTR33-20170413	P
PTR33-20170825	P
PTR33-20180123	P
PTR34-0909-ZL	P
PTR34-20160701	P
PTR34-20161012	P
PTR34-20161228	P
PTR34-20170215	P
PTR34-20170411	P
PTR34-20170825	P
PTR34-20180309	P
PTR35-20161012	P
PTR35-20161212	P
PTR35-20161228	P
PTR35-20170215	P
PTR35-20170411	P
PTR35-20170413	P
PTR35-20170825	P
PTR35-20180309	P
PTR36-20161012	P
PTR36-20161228	P
PTR36-20170215	P
PTR37-0909-ZL	P
PTR37-20161012	P
PTR37-20161212	P
PTR37-20170215	P
PTR37-20170411	P
PTR37-20180309	P
PTR38-0909-ZL	P
PTR38-20161012	P
PTR38-20161212	P
PTR38-20161228	P
PTR38-20170413	P
PTR38-20180123	P
PTR39-20161012	P
PTR39-20161212	P
PTR4-20161012	P
PTR4-20170411	P
PTR4-20170825	P
PTR4-20180309	P
PTR40-20160701	P
PTR40-20161212	P
PTR40-20170825	P
PTR40-20180123	P
PTR40-20180309	P
PTR41-20161212	P
PTR41-20161228	P
PTR41-20170215	P
PTR41-20170411	P
PTR41-20180309	P
PTR42-0909-ZL	P
PTR42-20161012	P
PTR42-20161212	P
PTR42-20161228	P
PTR42-20170215	P
PTR42-20170411	P
PTR42-20170825	P
PTR43-0909-ZL	P
PTR43-20161012	P
PTR43-20161228	P
PTR43-20170413	P
PTR43-20180123	P
PTR44-0909-ZL	P
PTR44-20161012	P
PTR44-20161228	P
PTR44-20170215	P
PTR44-20170411	P
PTR44-20170413	P
PTR44-20180123	P
PTR44-20180309	P
PTR45-0909-ZL	P
PTR45-20161212	P
PTR45-20170411	P
PTR45-20170413	P
PTR45-20170825	P
PTR46-0909-ZL	P
PTR46-20160701	P
PTR46-20161012	P
PTR46-20161212	P
PTR46-20170215	P
PTR46-20170411	P
PTR46-20170825	P
PTR46-20180123	P
PTR47-0909-ZL	P
PTR47-20160701	P
PTR47-20161012	P
PTR47-20161212	P
PTR47-20161228	P
PTR47-20170215	P
PTR48-20161012	P
PTR48-20161212	P
PTR48-20170215	P
PTR48-20170413	P
PTR48-20170825	P
PTR48-20180123	P
PTR48-20180309	P
PTR49-20161212	P
PTR49-20161228	P
PTR49-20170411	P
PTR49-20170413	P
PTR49-20170825	P
PTR49-20180123	P
PTR49-20180309	P
PTR5-0909-ZL	P
PTR5-20161012	P
PTR5-20161212	P
PTR5-20161228	P
PTR5-20170215	P
PTR5-20170411	P
PTR5-20170825	P
PTR50-20160701	P
PTR50-20161012	P
PTR50-20161212	P
PTR50-20170411	P
PTR50-20170825	P
PTR50-20180309	P
PTR51-0909-ZL	P
PTR51-20170215	P
PTR51-20170413	P
PTR51-20170825	P
PTR51-20180123	P
PTR52-20161228	P
PTR52-20170215	P
PTR52-20170413	P
PTR52-20180123	P
PTR52-20180309	P
PTR53-20161012	P
PTR53-20170413	P
PTR53-20170825	P
PTR53-20180309	P
PTR54-0909-ZL	P
PTR54-20161212	P
PTR54-20161228	P
PTR54-20170411	P
PTR54-20170413	P
PTR54-20170825	P
PTR54-20180123	P
PTR55-0909-ZL	P
PTR55-20161012	P
PTR55-20161212	P
PTR55-20161228	P
PTR55-20170215	P
PTR55-20170413	P
PTR55-20170825	P
PTR55-20180309	P
PTR56-20161212	P
PTR56-20161228	P
PTR56-20170215	P
PTR56-20170411	P
PTR56-20170413	P
PTR57-0909-ZL	P
PTR57-20161212	P
PTR57-20170215	P
PTR57-20170411	P
PTR57-20180123	P
PTR57-20180309	P
PTR58-20161012	P
PTR58-20161212	P
PTR58-20170215	P
PTR58-20170411	P
PTR58-20170413	P
PTR58-20170825	P
PTR58-20180309	P
PTR59-0909-ZL	P
PTR59-20161012	P
PTR59-20161228	P
PTR59-20170413	P
PTR59-20170825	P
PTR59-20180123	P
PTR6-0909-ZL	P
PTR6-20161228	P
PTR6-20170413	P
PTR6-20170825	P
PTR6-20180123	P
PTR60-20161012	P
PTR60-20161228	P
PTR60-20170413	P
PTR60-20170825	P
PTR61-0909-ZL	P
PTR61-20161012	P
PTR61-20161212	P
PTR61-20161228	P
PTR61-20170215	P
PTR61-20170411	P
PTR61-20180309	P
PTR62-0909-ZL	P
PTR62-20161012	P
PTR62-20161212	P
PTR62-20161228	P
PTR62-20170215	P
PTR62-20170413	P
PTR62-20180123	P
PTR63-0909-ZL	P
PTR63-20161212	P
PTR63-20161228	P
PTR63-20170215	P
PTR63-20170413	P
PTR63-20180309	P
PTR64-20161012	P
PTR64-20161228	P
PTR64-20170411	P
PTR64-20170413	P
PTR64-20170825	P
PTR64-20180123	P
PTR64-20180309	P
PTR65-20161212	P
PTR65-20161228	P
PTR65-20170215	P
PTR65-20170413	P
PTR65-20170825	P
PTR66-20161212	P
PTR66-20161228	P
PTR66-20170411	P
PTR67-20161012	P
PTR67-20161212	P
PTR67-20161228	P
PTR67-20170413	P
PTR67-20170825	P
PTR67-20180123	P
PTR68-0909-ZL	P
PTR68-20161012	P
PTR68-20170413	P
PTR68-20180123	P
PTR68-20180309	P
PTR69-0909-ZL	P
PTR69-20161012	P
PTR69-20161228	P
PTR69-20170215	P
PTR69-20170413	P
PTR69-20180123	P
PTR7-0909-ZL	P
PTR7-20161012	P
PTR7-20161228	P
PTR7-20180309	P
PTR70-0909-ZL	P
PTR70-20161012	P
PTR70-20161228	P
PTR70-20170411	P
PTR70-20170413	P
PTR70-20170825	P
PTR71-20161212	P
PTR71-20161228	P
PTR71-20170215	P
PTR71-20170413	P
PTR71-20170825	P
PTR71-20180309	P
PTR72-20161012	P
PTR72-20161212	P
PTR72-20161228	P
PTR72-20170413	P
PTR72-20170825	P
PTR72-20180123	P
PTR73-0909-ZL	P
PTR73-20161012	P
PTR73-20161228	P
PTR73-20170215	P
PTR73-20170411	P
PTR73-20170413	P
PTR74-20161012	P
PTR74-20161212	P
PTR74-20170411	P
PTR74-20180123	P
PTR75-0909-ZL	P
PTR75-20161212	P
PTR75-20170413	P
PTR76-0909-ZL	P
PTR76-20161012	P
PTR76-20161228	P
PTR76-20170413	P
PTR76-20180123	P
PTR76-20180309	P
PTR77-20170215	P
PTR77-20180123	P
PTR77-20180309	P
PTR78-0909-ZL	P
PTR78-20170413	P
PTR78-20180123	P
PTR79-20161012	P
PTR79-20161212	P
PTR79-20170411	P
PTR79-20180309	P
PTR8-20161012	P
PTR8-20161212	P
PTR8-20161228	P
PTR8-20170215	P
PTR8-20170411	P
PTR8-20170413	P
PTR8-20170825	P
PTR80-0909-ZL	P
PTR80-20161012	P
PTR80-20161212	P
PTR80-20161228	P
PTR80-20170215	P
PTR80-20180123	P
PTR81-20161012	P
PTR81-20170215	P
PTR81-20170411	P
PTR81-20170413	P
PTR82-0909-ZL	P
PTR82-20161012	P
PTR82-20161228	P
PTR82-20170411	P
PTR82-20170413	P
PTR82-20180123	P
PTR82-20180309	P
PTR83-20161012	P
PTR83-20161212	P
PTR83-20170215	P
PTR83-20170413	P
PTR83-20180309	P
PTR84-20161012	P
PTR84-20170215	P
PTR84-20170411	P
PTR85-20161012	P
PTR85-20161212	P
PTR85-20180123	P
PTR85-20180309	P
PTR86-20161012	P
PTR86-20161228	P
